DateTime,variable,value
2016-08-02T19:15:00Z,pH_Avg,7.096
2016-08-02T19:30:00Z,pH_Avg,7.091
2016-08-02T19:45:00Z,pH_Avg,7.085
2016-08-02T20:00:00Z,pH_Avg,7.085
2016-08-02T20:15:00Z,pH_Avg,7.073
2016-08-02T20:30:00Z,pH_Avg,7.071
2016-08-02T20:45:00Z,pH_Avg,7.057
2016-08-02T21:00:00Z,pH_Avg,7.065
2016-08-02T21:15:00Z,pH_Avg,7.026
2016-08-02T21:30:00Z,pH_Avg,6.876
2016-08-02T21:45:00Z,pH_Avg,6.912
2016-08-02T22:00:00Z,pH_Avg,6.943
2016-08-02T22:15:00Z,pH_Avg,6.952
2016-08-02T22:30:00Z,pH_Avg,6.951
2016-08-02T22:45:00Z,pH_Avg,6.966
2016-08-02T23:00:00Z,pH_Avg,6.977
2016-08-02T23:15:00Z,pH_Avg,6.971
2016-08-02T23:30:00Z,pH_Avg,6.961
2016-08-02T23:45:00Z,pH_Avg,6.951
2016-08-03T00:00:00Z,pH_Avg,6.935
2016-08-03T00:15:00Z,pH_Avg,6.928
2016-08-03T00:30:00Z,pH_Avg,6.917
2016-08-03T00:45:00Z,pH_Avg,6.9
2016-08-03T01:00:00Z,pH_Avg,6.899
2016-08-03T01:15:00Z,pH_Avg,6.9
2016-08-03T01:30:00Z,pH_Avg,6.897
2016-08-03T01:45:00Z,pH_Avg,6.893
2016-08-03T02:00:00Z,pH_Avg,6.893
2016-08-03T02:15:00Z,pH_Avg,6.882
2016-08-03T02:30:00Z,pH_Avg,6.877
2016-08-03T02:45:00Z,pH_Avg,6.877
2016-08-03T03:00:00Z,pH_Avg,6.883
2016-08-03T03:15:00Z,pH_Avg,6.89
2016-08-03T03:30:00Z,pH_Avg,6.875
2016-08-03T03:45:00Z,pH_Avg,6.87
2016-08-03T04:00:00Z,pH_Avg,6.864
2016-08-03T04:15:00Z,pH_Avg,6.859
2016-08-03T04:30:00Z,pH_Avg,6.939
2016-08-03T04:45:00Z,pH_Avg,6.953
2016-08-03T05:00:00Z,pH_Avg,6.898
2016-08-03T05:15:00Z,pH_Avg,6.819
2016-08-03T05:30:00Z,pH_Avg,6.875
2016-08-03T05:45:00Z,pH_Avg,6.874
2016-08-03T06:00:00Z,pH_Avg,6.821
2016-08-03T06:15:00Z,pH_Avg,6.817
2016-08-03T06:30:00Z,pH_Avg,6.826
2016-08-03T06:45:00Z,pH_Avg,6.827
2016-08-03T07:00:00Z,pH_Avg,6.847
2016-08-03T07:15:00Z,pH_Avg,6.867
2016-08-03T07:30:00Z,pH_Avg,6.869
2016-08-03T07:45:00Z,pH_Avg,6.883
2016-08-03T08:00:00Z,pH_Avg,6.886
2016-08-03T08:15:00Z,pH_Avg,6.889
2016-08-03T08:30:00Z,pH_Avg,6.896
2016-08-03T08:45:00Z,pH_Avg,6.906
2016-08-03T09:00:00Z,pH_Avg,6.907
2016-08-03T09:15:00Z,pH_Avg,6.913
2016-08-03T09:30:00Z,pH_Avg,6.918
2016-08-03T09:45:00Z,pH_Avg,6.927
2016-08-03T10:00:00Z,pH_Avg,6.931
2016-08-03T10:15:00Z,pH_Avg,6.943
2016-08-03T10:30:00Z,pH_Avg,6.947
2016-08-03T10:45:00Z,pH_Avg,6.954
2016-08-03T11:00:00Z,pH_Avg,6.957
2016-08-03T11:15:00Z,pH_Avg,6.967
2016-08-03T11:30:00Z,pH_Avg,6.974
2016-08-03T11:45:00Z,pH_Avg,6.98
2016-08-03T12:00:00Z,pH_Avg,6.981
2016-08-03T12:15:00Z,pH_Avg,6.986
2016-08-03T12:30:00Z,pH_Avg,6.993
2016-08-03T12:45:00Z,pH_Avg,6.993
2016-08-03T13:00:00Z,pH_Avg,6.996
2016-08-03T13:15:00Z,pH_Avg,6.999
2016-08-03T13:30:00Z,pH_Avg,6.998
2016-08-03T13:45:00Z,pH_Avg,7.0
2016-08-03T14:00:00Z,pH_Avg,6.995
2016-08-03T14:15:00Z,pH_Avg,6.989
2016-08-03T14:30:00Z,pH_Avg,6.987
2016-08-03T14:45:00Z,pH_Avg,6.987
2016-08-03T15:00:00Z,pH_Avg,6.984
2016-08-03T15:15:00Z,pH_Avg,6.986
2016-08-03T15:30:00Z,pH_Avg,6.977
2016-08-03T15:45:00Z,pH_Avg,6.979
2016-08-03T16:00:00Z,pH_Avg,6.974
2016-08-03T16:15:00Z,pH_Avg,6.98
2016-08-03T16:30:00Z,pH_Avg,6.98
2016-08-03T16:45:00Z,pH_Avg,6.978
2016-08-03T17:00:00Z,pH_Avg,6.973
2016-08-03T17:15:00Z,pH_Avg,6.988
2016-08-03T17:30:00Z,pH_Avg,6.975
2016-08-03T17:45:00Z,pH_Avg,6.984
2016-08-03T18:00:00Z,pH_Avg,6.994
2016-08-03T18:15:00Z,pH_Avg,6.991
2016-08-03T18:30:00Z,pH_Avg,6.992
2016-08-03T18:45:00Z,pH_Avg,6.997
2016-08-03T19:00:00Z,pH_Avg,6.987
2016-08-03T19:15:00Z,pH_Avg,6.989
2016-08-03T19:30:00Z,pH_Avg,6.98
2016-08-03T19:45:00Z,pH_Avg,6.963
2016-08-03T20:00:00Z,pH_Avg,6.966
2016-08-03T20:15:00Z,pH_Avg,6.971
2016-08-03T20:30:00Z,pH_Avg,6.954
2016-08-03T20:45:00Z,pH_Avg,6.936
2016-08-03T21:00:00Z,pH_Avg,6.933
2016-08-03T21:15:00Z,pH_Avg,6.938
2016-08-03T21:30:00Z,pH_Avg,6.938
2016-08-03T21:45:00Z,pH_Avg,6.937
2016-08-03T22:00:00Z,pH_Avg,6.946
2016-08-03T22:15:00Z,pH_Avg,6.938
2016-08-03T22:30:00Z,pH_Avg,6.942
2016-08-03T22:45:00Z,pH_Avg,6.942
2016-08-03T23:00:00Z,pH_Avg,6.937
2016-08-03T23:15:00Z,pH_Avg,6.935
2016-08-03T23:30:00Z,pH_Avg,6.944
2016-08-03T23:45:00Z,pH_Avg,6.94
2016-08-04T00:00:00Z,pH_Avg,6.943
2016-08-04T00:15:00Z,pH_Avg,6.95
2016-08-04T00:30:00Z,pH_Avg,6.952
2016-08-04T00:45:00Z,pH_Avg,6.945
2016-08-04T01:00:00Z,pH_Avg,6.946
2016-08-04T01:15:00Z,pH_Avg,6.951
2016-08-04T01:30:00Z,pH_Avg,6.951
2016-08-04T01:45:00Z,pH_Avg,6.95
2016-08-04T02:00:00Z,pH_Avg,6.953
2016-08-04T02:15:00Z,pH_Avg,6.952
2016-08-04T02:30:00Z,pH_Avg,6.958
2016-08-04T02:45:00Z,pH_Avg,6.955
2016-08-04T03:00:00Z,pH_Avg,6.953
2016-08-04T03:15:00Z,pH_Avg,6.955
2016-08-04T03:30:00Z,pH_Avg,6.961
2016-08-04T03:45:00Z,pH_Avg,6.962
2016-07-24T04:15:00Z,AbsPresPa,102902.0
2016-07-24T04:30:00Z,AbsPresPa,102912.0
2016-07-24T04:45:00Z,AbsPresPa,102902.0
2016-07-24T05:00:00Z,AbsPresPa,102909.0
2016-07-24T05:15:00Z,AbsPresPa,102909.0
2016-07-24T05:30:00Z,AbsPresPa,102884.0
2016-07-24T05:45:00Z,AbsPresPa,102874.0
2016-07-24T06:00:00Z,AbsPresPa,102884.0
2016-07-24T06:15:00Z,AbsPresPa,102860.0
2016-07-24T06:30:00Z,AbsPresPa,102860.0
2016-07-24T06:45:00Z,AbsPresPa,102850.0
2016-07-24T07:00:00Z,AbsPresPa,102836.0
2016-07-24T07:15:00Z,AbsPresPa,102815.0
2016-07-24T07:30:00Z,AbsPresPa,102822.0
2016-07-24T07:45:00Z,AbsPresPa,102822.0
2016-07-24T08:00:00Z,AbsPresPa,102811.0
2016-07-24T08:15:00Z,AbsPresPa,102766.0
2016-07-24T08:30:00Z,AbsPresPa,102766.0
2016-07-24T08:45:00Z,AbsPresPa,102783.0
2016-07-24T09:00:00Z,AbsPresPa,102783.0
2016-07-24T09:15:00Z,AbsPresPa,102810.0
2016-07-24T09:30:00Z,AbsPresPa,102800.0
2016-07-24T09:45:00Z,AbsPresPa,102790.0
2016-07-24T10:00:00Z,AbsPresPa,102796.0
2016-07-24T10:15:00Z,AbsPresPa,102817.0
2016-07-24T10:30:00Z,AbsPresPa,102813.0
2016-07-24T10:45:00Z,AbsPresPa,102793.0
2016-07-24T11:00:00Z,AbsPresPa,102813.0
2016-07-24T11:15:00Z,AbsPresPa,102799.0
2016-07-24T11:30:00Z,AbsPresPa,102820.0
2016-07-24T11:45:00Z,AbsPresPa,102820.0
2016-07-24T12:00:00Z,AbsPresPa,102820.0
2016-07-24T12:15:00Z,AbsPresPa,102826.0
2016-07-24T12:30:00Z,AbsPresPa,102847.0
2016-07-24T12:45:00Z,AbsPresPa,102847.0
2016-07-24T13:00:00Z,AbsPresPa,102871.0
2016-07-24T13:15:00Z,AbsPresPa,102871.0
2016-07-24T13:30:00Z,AbsPresPa,102891.0
2016-07-24T13:45:00Z,AbsPresPa,102895.0
2016-07-24T14:00:00Z,AbsPresPa,102895.0
2016-07-24T14:15:00Z,AbsPresPa,102920.0
2016-07-24T14:30:00Z,AbsPresPa,102923.0
2016-07-24T14:45:00Z,AbsPresPa,102937.0
2016-07-24T15:00:00Z,AbsPresPa,102941.0
2016-07-24T15:15:00Z,AbsPresPa,102959.0
2016-07-24T15:30:00Z,AbsPresPa,102973.0
2016-07-24T15:45:00Z,AbsPresPa,102960.0
2016-07-24T16:00:00Z,AbsPresPa,102978.0
2016-07-24T16:15:00Z,AbsPresPa,102992.0
2016-07-24T16:30:00Z,AbsPresPa,102989.0
2016-07-24T16:45:00Z,AbsPresPa,102997.0
2016-07-24T17:00:00Z,AbsPresPa,102984.0
2016-07-24T17:15:00Z,AbsPresPa,102981.0
2016-07-24T17:30:00Z,AbsPresPa,102965.0
2016-07-24T17:45:00Z,AbsPresPa,102952.0
2016-07-24T18:00:00Z,AbsPresPa,102945.0
2016-07-24T18:15:00Z,AbsPresPa,102933.0
2016-07-24T18:30:00Z,AbsPresPa,102916.0
2016-07-24T18:45:00Z,AbsPresPa,102903.0
2016-07-24T19:00:00Z,AbsPresPa,102872.0
2016-07-24T19:15:00Z,AbsPresPa,102876.0
2016-07-24T19:30:00Z,AbsPresPa,102870.0
2016-07-24T19:45:00Z,AbsPresPa,102859.0
2016-07-24T20:00:00Z,AbsPresPa,102829.0
2016-07-24T20:15:00Z,AbsPresPa,102832.0
2016-07-24T20:30:00Z,AbsPresPa,102802.0
2016-07-24T20:45:00Z,AbsPresPa,102802.0
2016-07-24T21:00:00Z,AbsPresPa,102781.0
2016-07-24T21:15:00Z,AbsPresPa,102781.0
2016-07-24T21:30:00Z,AbsPresPa,102771.0
2016-07-24T21:45:00Z,AbsPresPa,102771.0
2016-07-24T22:00:00Z,AbsPresPa,102781.0
2016-07-24T22:15:00Z,AbsPresPa,102771.0
2016-07-24T22:30:00Z,AbsPresPa,102767.0
2016-07-24T22:45:00Z,AbsPresPa,102767.0
2016-07-24T23:00:00Z,AbsPresPa,102773.0
2016-07-24T23:15:00Z,AbsPresPa,102773.0
2016-07-24T23:30:00Z,AbsPresPa,102769.0
2016-07-24T23:45:00Z,AbsPresPa,102796.0
2016-07-25T00:00:00Z,AbsPresPa,102786.0
2016-07-25T00:15:00Z,AbsPresPa,102792.0
2016-07-25T00:30:00Z,AbsPresPa,102799.0
2016-07-25T00:45:00Z,AbsPresPa,102805.0
2016-07-25T01:00:00Z,AbsPresPa,102853.0
2016-07-25T01:15:00Z,AbsPresPa,102859.0
2016-07-25T01:30:00Z,AbsPresPa,102876.0
2016-07-25T01:45:00Z,AbsPresPa,102893.0
2016-07-25T02:00:00Z,AbsPresPa,102899.0
2016-07-25T02:15:00Z,AbsPresPa,102885.0
2016-07-25T02:30:00Z,AbsPresPa,102881.0
2016-07-25T02:45:00Z,AbsPresPa,102898.0
2016-07-25T03:00:00Z,AbsPresPa,102908.0
2016-07-25T03:15:00Z,AbsPresPa,102904.0
2016-07-25T03:30:00Z,AbsPresPa,102901.0
2016-07-25T03:45:00Z,AbsPresPa,102870.0
2016-07-25T04:00:00Z,AbsPresPa,102856.0
2016-07-25T04:15:00Z,AbsPresPa,102835.0
2016-07-25T04:30:00Z,AbsPresPa,102842.0
2016-07-25T04:45:00Z,AbsPresPa,102842.0
2016-07-25T05:00:00Z,AbsPresPa,102828.0
2016-07-25T05:15:00Z,AbsPresPa,102807.0
2016-07-25T05:30:00Z,AbsPresPa,102793.0
2016-07-25T05:45:00Z,AbsPresPa,102783.0
2016-07-25T06:00:00Z,AbsPresPa,102793.0
2016-07-25T06:15:00Z,AbsPresPa,102783.0
2016-07-25T06:30:00Z,AbsPresPa,102748.0
2016-07-25T06:45:00Z,AbsPresPa,102758.0
2016-07-25T07:00:00Z,AbsPresPa,102738.0
2016-07-25T07:15:00Z,AbsPresPa,102744.0
2016-07-25T07:30:00Z,AbsPresPa,102755.0
2016-07-25T07:45:00Z,AbsPresPa,102765.0
2016-07-25T08:00:00Z,AbsPresPa,102755.0
2016-07-25T08:15:00Z,AbsPresPa,102771.0
2016-07-25T08:30:00Z,AbsPresPa,102782.0
2016-07-25T08:45:00Z,AbsPresPa,102792.0
2016-07-25T09:00:00Z,AbsPresPa,102798.0
2016-07-25T09:15:00Z,AbsPresPa,102809.0
2016-07-25T09:30:00Z,AbsPresPa,102788.0
2016-07-25T09:45:00Z,AbsPresPa,102805.0
2016-07-25T10:00:00Z,AbsPresPa,102795.0
2016-07-25T10:15:00Z,AbsPresPa,102825.0
2016-07-25T10:30:00Z,AbsPresPa,102815.0
2016-07-25T10:45:00Z,AbsPresPa,102811.0
2016-07-25T11:00:00Z,AbsPresPa,102811.0
2016-07-25T11:15:00Z,AbsPresPa,102832.0
2016-07-25T11:30:00Z,AbsPresPa,102842.0
2016-07-25T11:45:00Z,AbsPresPa,102849.0
2016-07-25T12:00:00Z,AbsPresPa,102849.0
2016-07-25T12:15:00Z,AbsPresPa,102838.0
2016-07-25T12:30:00Z,AbsPresPa,102828.0
2016-07-25T12:45:00Z,AbsPresPa,102838.0
2016-07-25T13:00:00Z,AbsPresPa,102832.0
2016-07-25T13:15:00Z,AbsPresPa,102832.0
2016-07-25T13:30:00Z,AbsPresPa,102822.0
2016-07-25T13:45:00Z,AbsPresPa,102825.0
2016-07-25T14:00:00Z,AbsPresPa,102815.0
2016-07-25T14:15:00Z,AbsPresPa,102809.0
2016-07-25T14:30:00Z,AbsPresPa,102812.0
2016-07-25T14:45:00Z,AbsPresPa,102826.0
2016-07-25T15:00:00Z,AbsPresPa,102830.0
2016-07-25T15:15:00Z,AbsPresPa,102834.0
2016-07-25T15:30:00Z,AbsPresPa,102831.0
2016-07-25T15:45:00Z,AbsPresPa,102835.0
2016-07-25T16:00:00Z,AbsPresPa,102833.0
2016-07-25T16:15:00Z,AbsPresPa,102836.0
2016-07-25T16:30:00Z,AbsPresPa,102834.0
2016-07-25T16:45:00Z,AbsPresPa,102800.0
2016-07-25T17:00:00Z,AbsPresPa,102798.0
2016-07-25T17:15:00Z,AbsPresPa,102795.0
2016-07-25T17:30:00Z,AbsPresPa,102768.0
2016-07-25T17:45:00Z,AbsPresPa,102766.0
2016-07-25T18:00:00Z,AbsPresPa,102759.0
2016-07-25T18:15:00Z,AbsPresPa,102746.0
2016-07-25T18:30:00Z,AbsPresPa,102719.0
2016-07-25T18:45:00Z,AbsPresPa,102707.0
2016-07-25T19:00:00Z,AbsPresPa,102690.0
2016-07-25T19:15:00Z,AbsPresPa,102663.0
2016-07-25T19:30:00Z,AbsPresPa,102657.0
2016-07-25T19:45:00Z,AbsPresPa,102619.0
2016-07-25T20:00:00Z,AbsPresPa,102609.0
2016-07-25T20:15:00Z,AbsPresPa,102599.0
2016-07-25T20:30:00Z,AbsPresPa,102603.0
2016-07-25T20:45:00Z,AbsPresPa,102582.0
2016-07-25T21:00:00Z,AbsPresPa,102562.0
2016-07-25T21:15:00Z,AbsPresPa,102562.0
2016-07-25T21:30:00Z,AbsPresPa,102592.0
2016-07-25T21:45:00Z,AbsPresPa,102582.0
2016-07-25T22:00:00Z,AbsPresPa,102603.0
2016-07-25T22:15:00Z,AbsPresPa,102609.0
2016-07-25T22:30:00Z,AbsPresPa,102599.0
2016-07-25T22:45:00Z,AbsPresPa,102595.0
2016-07-25T23:00:00Z,AbsPresPa,102595.0
2016-07-25T23:15:00Z,AbsPresPa,102591.0
2016-07-25T23:30:00Z,AbsPresPa,102597.0
2016-07-25T23:45:00Z,AbsPresPa,102593.0
2016-07-26T00:00:00Z,AbsPresPa,102610.0
2016-07-26T00:15:00Z,AbsPresPa,102606.0
2016-07-26T00:30:00Z,AbsPresPa,102623.0
2016-07-26T00:45:00Z,AbsPresPa,102629.0
2016-07-26T01:00:00Z,AbsPresPa,102626.0
2016-07-26T01:15:00Z,AbsPresPa,102622.0
2016-07-26T01:30:00Z,AbsPresPa,102638.0
2016-07-26T01:45:00Z,AbsPresPa,102614.0
2016-07-26T02:00:00Z,AbsPresPa,102600.0
2016-07-26T02:15:00Z,AbsPresPa,102596.0
2016-07-26T02:30:00Z,AbsPresPa,102602.0
2016-07-26T02:45:00Z,AbsPresPa,102592.0
2016-07-26T03:00:00Z,AbsPresPa,102609.0
2016-07-26T03:15:00Z,AbsPresPa,102595.0
2016-07-26T03:30:00Z,AbsPresPa,102601.0
2016-07-26T03:45:00Z,AbsPresPa,102601.0
2016-07-26T04:00:00Z,AbsPresPa,102577.0
2016-07-26T04:15:00Z,AbsPresPa,102583.0
2016-07-26T04:30:00Z,AbsPresPa,102583.0
2016-07-26T04:45:00Z,AbsPresPa,102559.0
2016-07-26T05:00:00Z,AbsPresPa,102559.0
2016-07-26T05:15:00Z,AbsPresPa,102555.0
2016-07-26T05:30:00Z,AbsPresPa,102555.0
2016-07-26T05:45:00Z,AbsPresPa,102545.0
2016-07-26T06:00:00Z,AbsPresPa,102521.0
2016-07-26T06:15:00Z,AbsPresPa,102521.0
2016-07-26T06:30:00Z,AbsPresPa,102496.0
2016-07-26T06:45:00Z,AbsPresPa,102486.0
2016-07-26T07:00:00Z,AbsPresPa,102486.0
2016-07-26T07:15:00Z,AbsPresPa,102492.0
2016-07-26T07:30:00Z,AbsPresPa,102492.0
2016-07-26T07:45:00Z,AbsPresPa,102503.0
2016-07-26T08:00:00Z,AbsPresPa,102499.0
2016-07-26T08:15:00Z,AbsPresPa,102519.0
2016-07-26T08:30:00Z,AbsPresPa,102519.0
2016-07-26T08:45:00Z,AbsPresPa,102536.0
2016-07-26T09:00:00Z,AbsPresPa,102536.0
2016-07-26T09:15:00Z,AbsPresPa,102567.0
2016-07-26T09:30:00Z,AbsPresPa,102563.0
2016-07-26T09:45:00Z,AbsPresPa,102573.0
2016-07-26T10:00:00Z,AbsPresPa,102594.0
2016-07-26T10:15:00Z,AbsPresPa,102590.0
2016-07-26T10:30:00Z,AbsPresPa,102601.0
2016-07-26T10:45:00Z,AbsPresPa,102601.0
2016-07-26T11:00:00Z,AbsPresPa,102597.0
2016-07-26T11:15:00Z,AbsPresPa,102597.0
2016-07-26T11:30:00Z,AbsPresPa,102607.0
2016-07-26T11:45:00Z,AbsPresPa,102603.0
2016-07-26T12:00:00Z,AbsPresPa,102613.0
2016-07-26T12:15:00Z,AbsPresPa,102634.0
2016-07-26T12:30:00Z,AbsPresPa,102634.0
2016-07-26T12:45:00Z,AbsPresPa,102655.0
2016-07-26T13:00:00Z,AbsPresPa,102644.0
2016-07-26T13:15:00Z,AbsPresPa,102655.0
2016-07-26T13:30:00Z,AbsPresPa,102655.0
2016-07-26T13:45:00Z,AbsPresPa,102658.0
2016-07-26T14:00:00Z,AbsPresPa,102648.0
2016-07-26T14:15:00Z,AbsPresPa,102631.0
2016-07-26T14:30:00Z,AbsPresPa,102642.0
2016-07-26T14:45:00Z,AbsPresPa,102656.0
2016-07-26T15:00:00Z,AbsPresPa,102643.0
2016-07-26T15:15:00Z,AbsPresPa,102636.0
2016-07-26T15:30:00Z,AbsPresPa,102640.0
2016-07-26T15:45:00Z,AbsPresPa,102668.0
2016-07-26T16:00:00Z,AbsPresPa,102641.0
2016-07-26T16:15:00Z,AbsPresPa,102635.0
2016-07-26T16:30:00Z,AbsPresPa,102622.0
2016-07-26T16:45:00Z,AbsPresPa,102609.0
2016-07-26T17:00:00Z,AbsPresPa,102592.0
2016-07-26T17:15:00Z,AbsPresPa,102586.0
2016-07-26T17:30:00Z,AbsPresPa,102552.0
2016-07-26T17:45:00Z,AbsPresPa,102556.0
2016-07-26T18:00:00Z,AbsPresPa,102543.0
2016-07-26T18:15:00Z,AbsPresPa,102530.0
2016-07-26T18:30:00Z,AbsPresPa,102534.0
2016-07-26T18:45:00Z,AbsPresPa,102511.0
2016-07-26T19:00:00Z,AbsPresPa,102495.0
2016-07-26T19:15:00Z,AbsPresPa,102478.0
2016-07-26T19:30:00Z,AbsPresPa,102451.0
2016-07-26T19:45:00Z,AbsPresPa,102451.0
2016-07-26T20:00:00Z,AbsPresPa,102434.0
2016-07-26T20:15:00Z,AbsPresPa,102424.0
2016-07-26T20:30:00Z,AbsPresPa,102393.0
2016-07-26T20:45:00Z,AbsPresPa,102377.0
2016-07-26T21:00:00Z,AbsPresPa,102377.0
2016-07-26T21:15:00Z,AbsPresPa,102366.0
2016-07-26T21:30:00Z,AbsPresPa,102366.0
2016-07-26T21:45:00Z,AbsPresPa,102360.0
2016-07-26T22:00:00Z,AbsPresPa,102325.0
2016-07-26T22:15:00Z,AbsPresPa,102335.0
2016-07-26T22:30:00Z,AbsPresPa,102335.0
2016-07-26T22:45:00Z,AbsPresPa,102335.0
2016-07-26T23:00:00Z,AbsPresPa,102352.0
2016-07-26T23:15:00Z,AbsPresPa,102373.0
2016-07-26T23:30:00Z,AbsPresPa,102369.0
2016-07-26T23:45:00Z,AbsPresPa,102375.0
2016-07-27T00:00:00Z,AbsPresPa,102375.0
2016-07-27T00:15:00Z,AbsPresPa,102412.0
2016-07-27T00:30:00Z,AbsPresPa,102388.0
2016-07-27T00:45:00Z,AbsPresPa,102394.0
2016-07-27T01:00:00Z,AbsPresPa,102411.0
2016-07-27T01:15:00Z,AbsPresPa,102572.0
2016-07-27T01:30:00Z,AbsPresPa,102701.0
2016-07-27T01:45:00Z,AbsPresPa,102759.0
2016-07-27T02:00:00Z,AbsPresPa,102731.0
2016-07-27T02:15:00Z,AbsPresPa,102795.0
2016-07-27T02:30:00Z,AbsPresPa,102822.0
2016-07-27T02:45:00Z,AbsPresPa,103133.0
2016-07-27T03:00:00Z,AbsPresPa,104218.0
2016-07-27T03:15:00Z,AbsPresPa,104154.0
2016-07-27T03:30:00Z,AbsPresPa,103870.0
2016-07-27T03:45:00Z,AbsPresPa,103619.0
2016-07-27T04:00:00Z,AbsPresPa,103434.0
2016-07-27T04:15:00Z,AbsPresPa,103274.0
2016-07-27T04:30:00Z,AbsPresPa,103181.0
2016-07-27T04:45:00Z,AbsPresPa,103144.0
2016-07-27T05:00:00Z,AbsPresPa,103103.0
2016-07-27T05:15:00Z,AbsPresPa,103092.0
2016-07-27T05:30:00Z,AbsPresPa,103072.0
2016-07-27T05:45:00Z,AbsPresPa,103e3
2016-07-27T06:00:00Z,AbsPresPa,103e3
2016-07-27T06:15:00Z,AbsPresPa,102959.0
2016-07-27T06:30:00Z,AbsPresPa,102928.0
2016-07-27T06:45:00Z,AbsPresPa,102897.0
2016-07-27T07:00:00Z,AbsPresPa,102856.0
2016-07-27T07:15:00Z,AbsPresPa,102846.0
2016-07-27T07:30:00Z,AbsPresPa,102815.0
2016-07-27T07:45:00Z,AbsPresPa,102819.0
2016-07-27T08:00:00Z,AbsPresPa,102809.0
2016-07-27T08:15:00Z,AbsPresPa,102788.0
2016-07-27T08:30:00Z,AbsPresPa,102788.0
2016-07-27T08:45:00Z,AbsPresPa,102778.0
2016-07-27T09:00:00Z,AbsPresPa,102768.0
2016-07-27T09:15:00Z,AbsPresPa,102768.0
2016-07-27T09:30:00Z,AbsPresPa,102768.0
2016-07-27T09:45:00Z,AbsPresPa,102747.0
2016-07-27T10:00:00Z,AbsPresPa,102747.0
2016-07-27T10:15:00Z,AbsPresPa,102757.0
2016-07-27T10:30:00Z,AbsPresPa,102743.0
2016-07-27T10:45:00Z,AbsPresPa,102753.0
2016-07-27T11:00:00Z,AbsPresPa,102743.0
2016-07-27T11:15:00Z,AbsPresPa,102743.0
2016-07-27T11:30:00Z,AbsPresPa,102743.0
2016-07-27T11:45:00Z,AbsPresPa,102733.0
2016-07-27T12:00:00Z,AbsPresPa,102743.0
2016-07-27T12:15:00Z,AbsPresPa,102729.0
2016-07-27T12:30:00Z,AbsPresPa,102729.0
2016-07-27T12:45:00Z,AbsPresPa,102723.0
2016-07-27T13:00:00Z,AbsPresPa,102743.0
2016-07-27T13:15:00Z,AbsPresPa,102723.0
2016-07-27T13:30:00Z,AbsPresPa,102723.0
2016-07-27T13:45:00Z,AbsPresPa,102712.0
2016-07-27T14:00:00Z,AbsPresPa,102712.0
2016-07-27T14:15:00Z,AbsPresPa,102692.0
2016-07-27T14:30:00Z,AbsPresPa,102685.0
2016-07-27T14:45:00Z,AbsPresPa,102699.0
2016-07-27T15:00:00Z,AbsPresPa,102689.0
2016-07-27T15:15:00Z,AbsPresPa,102679.0
2016-07-27T15:30:00Z,AbsPresPa,102693.0
2016-07-27T15:45:00Z,AbsPresPa,102701.0
2016-07-27T16:00:00Z,AbsPresPa,102680.0
2016-07-27T16:15:00Z,AbsPresPa,102688.0
2016-07-27T16:30:00Z,AbsPresPa,102671.0
2016-07-27T16:45:00Z,AbsPresPa,102654.0
2016-07-27T17:00:00Z,AbsPresPa,102637.0
2016-07-27T17:15:00Z,AbsPresPa,102621.0
2016-07-27T17:30:00Z,AbsPresPa,102608.0
2016-07-27T17:45:00Z,AbsPresPa,102581.0
2016-07-27T18:00:00Z,AbsPresPa,102564.0
2016-07-27T18:15:00Z,AbsPresPa,102561.0
2016-07-27T18:30:00Z,AbsPresPa,102545.0
2016-07-27T18:45:00Z,AbsPresPa,102511.0
2016-07-27T19:00:00Z,AbsPresPa,102474.0
2016-07-27T19:15:00Z,AbsPresPa,102426.0
2016-07-27T19:30:00Z,AbsPresPa,102482.0
2016-07-27T19:45:00Z,AbsPresPa,102455.0
2016-07-27T20:00:00Z,AbsPresPa,102448.0
2016-07-27T20:15:00Z,AbsPresPa,102442.0
2016-07-27T20:30:00Z,AbsPresPa,102425.0
2016-07-27T20:45:00Z,AbsPresPa,102439.0
2016-07-27T21:00:00Z,AbsPresPa,102412.0
2016-07-27T21:15:00Z,AbsPresPa,102402.0
2016-07-27T21:30:00Z,AbsPresPa,102427.0
2016-07-27T21:45:00Z,AbsPresPa,102427.0
2016-07-27T22:00:00Z,AbsPresPa,102447.0
2016-07-27T22:15:00Z,AbsPresPa,102427.0
2016-07-27T22:30:00Z,AbsPresPa,102495.0
2016-07-27T22:45:00Z,AbsPresPa,102453.0
2016-07-27T23:00:00Z,AbsPresPa,102593.0
2016-07-27T23:15:00Z,AbsPresPa,102610.0
2016-07-27T23:30:00Z,AbsPresPa,102534.0
2016-07-27T23:45:00Z,AbsPresPa,102459.0
2016-07-28T00:00:00Z,AbsPresPa,102485.0
2016-07-28T00:15:00Z,AbsPresPa,102543.0
2016-07-28T00:30:00Z,AbsPresPa,102556.0
2016-07-28T00:45:00Z,AbsPresPa,102563.0
2016-07-28T01:00:00Z,AbsPresPa,102528.0
2016-07-28T01:15:00Z,AbsPresPa,102504.0
2016-07-28T01:30:00Z,AbsPresPa,102434.0
2016-07-28T01:45:00Z,AbsPresPa,102471.0
2016-07-28T02:00:00Z,AbsPresPa,102484.0
2016-07-28T02:15:00Z,AbsPresPa,102481.0
2016-07-28T02:30:00Z,AbsPresPa,102487.0
